N1_contact TotalCurrent(n208_TLPn208_des) X,N1_contact TotalCurrent(n208_TLPn208_des) Y,N1_contact TotalCurrent(n209_TLPn209_des) X,N1_contact TotalCurrent(n209_TLPn209_des) Y,N1_contact TotalCurrent(n210_TLPn210_des) X,N1_contact TotalCurrent(n210_TLPn210_des) Y,N1_contact TotalCurrent(n211_TLPn211_des) X,N1_contact TotalCurrent(n211_TLPn211_des) Y,N1_contact TotalCurrent(n212_TLPn212_des) X,N1_contact TotalCurrent(n212_TLPn212_des) Y,N1_contact TotalCurrent(n213_TLPn213_des) X,N1_contact TotalCurrent(n213_TLPn213_des) Y,N1_contact TotalCurrent(n214_TLPn214_des) X,N1_contact TotalCurrent(n214_TLPn214_des) Y,N1_contact TotalCurrent(n215_TLPn215_des) X,N1_contact TotalCurrent(n215_TLPn215_des) Y,N1_contact TotalCurrent(n299_TLPn299_des) X,N1_contact TotalCurrent(n299_TLPn299_des) Y,N1_contact TotalCurrent(n312_TLPn312_des) X,N1_contact TotalCurrent(n312_TLPn312_des) Y,N1_contact TotalCurrent(n325_TLPn325_des) X,N1_contact TotalCurrent(n325_TLPn325_des) Y,N1_contact TotalCurrent(n338_TLPn338_des) X,N1_contact TotalCurrent(n338_TLPn338_des) Y,N1_contact TotalCurrent(n351_TLPn351_des) X,N1_contact TotalCurrent(n351_TLPn351_des) Y,N1_contact TotalCurrent(n364_TLPn364_des) X,N1_contact TotalCurrent(n364_TLPn364_des) Y,N1_contact TotalCurrent(n377_TLPn377_des) X,N1_contact TotalCurrent(n377_TLPn377_des) Y,N1_contact TotalCurrent(n390_TLPn390_des) X,N1_contact TotalCurrent(n390_TLPn390_des) Y,N1_contact TotalCurrent(n403_TLPn403_des) X,N1_contact TotalCurrent(n403_TLPn403_des) Y,N1_contact TotalCurrent(n416_TLPn416_des) X,N1_contact TotalCurrent(n416_TLPn416_des) Y,N1_contact TotalCurrent(n429_TLPn429_des) X,N1_contact TotalCurrent(n429_TLPn429_des) Y,N1_contact TotalCurrent(n442_TLPn442_des) X,N1_contact TotalCurrent(n442_TLPn442_des) Y,N1_contact TotalCurrent(n455_TLPn455_des) X,N1_contact TotalCurrent(n455_TLPn455_des) Y,N1_contact TotalCurrent(n468_TLPn468_des) X,N1_contact TotalCurrent(n468_TLPn468_des) Y,N1_contact TotalCurrent(n481_TLPn481_des) X,N1_contact TotalCurrent(n481_TLPn481_des) Y,N1_contact TotalCurrent(n494_TLPn494_des) X,N1_contact TotalCurrent(n494_TLPn494_des) Y,N1_contact TotalCurrent(n507_TLPn507_des) X,N1_contact TotalCurrent(n507_TLPn507_des) Y,N1_contact TotalCurrent(n520_TLPn520_des) X,N1_contact TotalCurrent(n520_TLPn520_des) Y,N1_contact TotalCurrent(n533_TLPn533_des) X,N1_contact TotalCurrent(n533_TLPn533_des) Y,N1_contact TotalCurrent(n546_TLPn546_des) X,N1_contact TotalCurrent(n546_TLPn546_des) Y,N1_contact Temperature(n208_TLPn208_des) X,N1_contact Temperature(n208_TLPn208_des) Y,N1_contact Temperature(n209_TLPn209_des) X,N1_contact Temperature(n209_TLPn209_des) Y,N1_contact Temperature(n210_TLPn210_des) X,N1_contact Temperature(n210_TLPn210_des) Y,N1_contact Temperature(n211_TLPn211_des) X,N1_contact Temperature(n211_TLPn211_des) Y,N1_contact Temperature(n212_TLPn212_des) X,N1_contact Temperature(n212_TLPn212_des) Y,N1_contact Temperature(n213_TLPn213_des) X,N1_contact Temperature(n213_TLPn213_des) Y,N1_contact Temperature(n214_TLPn214_des) X,N1_contact Temperature(n214_TLPn214_des) Y,N1_contact Temperature(n215_TLPn215_des) X,N1_contact Temperature(n215_TLPn215_des) Y,N1_contact Temperature(n299_TLPn299_des) X,N1_contact Temperature(n299_TLPn299_des) Y,N1_contact Temperature(n312_TLPn312_des) X,N1_contact Temperature(n312_TLPn312_des) Y,N1_contact Temperature(n325_TLPn325_des) X,N1_contact Temperature(n325_TLPn325_des) Y,N1_contact Temperature(n338_TLPn338_des) X,N1_contact Temperature(n338_TLPn338_des) Y,N1_contact Temperature(n351_TLPn351_des) X,N1_contact Temperature(n351_TLPn351_des) Y,N1_contact Temperature(n364_TLPn364_des) X,N1_contact Temperature(n364_TLPn364_des) Y,N1_contact Temperature(n377_TLPn377_des) X,N1_contact Temperature(n377_TLPn377_des) Y,N1_contact Temperature(n390_TLPn390_des) X,N1_contact Temperature(n390_TLPn390_des) Y,N1_contact Temperature(n403_TLPn403_des) X,N1_contact Temperature(n403_TLPn403_des) Y,N1_contact Temperature(n416_TLPn416_des) X,N1_contact Temperature(n416_TLPn416_des) Y,N1_contact Temperature(n429_TLPn429_des) X,N1_contact Temperature(n429_TLPn429_des) Y,N1_contact Temperature(n442_TLPn442_des) X,N1_contact Temperature(n442_TLPn442_des) Y,N1_contact Temperature(n455_TLPn455_des) X,N1_contact Temperature(n455_TLPn455_des) Y,N1_contact Temperature(n468_TLPn468_des) X,N1_contact Temperature(n468_TLPn468_des) Y,N1_contact Temperature(n481_TLPn481_des) X,N1_contact Temperature(n481_TLPn481_des) Y,N1_contact Temperature(n494_TLPn494_des) X,N1_contact Temperature(n494_TLPn494_des) Y,N1_contact Temperature(n507_TLPn507_des) X,N1_contact Temperature(n507_TLPn507_des) Y,N1_contact Temperature(n520_TLPn520_des) X,N1_contact Temperature(n520_TLPn520_des) Y,N1_contact Temperature(n533_TLPn533_des) X,N1_contact Temperature(n533_TLPn533_des) Y,N1_contact Temperature(n546_TLPn546_des) X,N1_contact Temperature(n546_TLPn546_des) Y
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22962864,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21613239,2.20E-06,0.22212769,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22962864,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21613239,300,0.22212769,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22952397,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21607027,2.20E-06,0.22203596,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22952397,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21607027,300,0.22203596,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22939856,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2159958,2.20E-06,0.22200846,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22939856,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2159958,300,0.22200846,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22924836,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21590654,2.20E-06,0.22197548,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22924836,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21590654,300,0.22197548,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22920334,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21579959,2.20E-06,0.22193592,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22920334,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21579959,300,0.22193592,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22914936,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21576752,2.20E-06,0.22188847,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22914936,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21576752,300,0.22188847,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22908465,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21572907,2.20E-06,0.22183159,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22908465,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21572907,300,0.22183159,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22900706,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21568296,2.20E-06,0.22176338,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22900706,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21568296,300,0.22176338,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22891407,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21562766,2.20E-06,0.22168163,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22891407,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21562766,300,0.22168163,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22880265,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21556137,2.20E-06,0.22158365,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22880265,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21556137,300,0.22158365,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22866916,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2154819,2.20E-06,0.22146626,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22866916,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2154819,300,0.22146626,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22850932,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21538667,2.20E-06,0.22132566,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22850932,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21538667,300,0.22132566,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22846142,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21527256,2.20E-06,0.22115731,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22846142,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21527256,300,0.22115731,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22840398,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21523836,2.20E-06,0.22110687,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22840398,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21523836,300,0.22110687,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22833511,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21519734,2.20E-06,0.22104639,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22833511,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21519734,300,0.22104639,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22825257,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21514815,2.20E-06,0.22097388,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22825257,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21514815,300,0.22097388,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22815364,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21508916,2.20E-06,0.22088697,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22815364,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21508916,300,0.22088697,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2280351,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21501846,2.20E-06,0.22078283,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2280351,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21501846,300,0.22078283,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22799957,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2149337,2.20E-06,0.22075161,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22799957,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2149337,300,0.22075161,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22795696,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21483214,2.20E-06,0.22071416,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22795696,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21483214,300,0.22071416,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22790586,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21471047,2.20E-06,0.22066926,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22790586,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21471047,300,0.22066926,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22784458,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21467401,2.20E-06,0.22061541,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22784458,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21467401,300,0.22061541,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22777113,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21463027,2.20E-06,0.22055084,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22777113,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21463027,300,0.22055084,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22768308,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21457782,2.20E-06,0.22047345,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22768308,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21457782,300,0.22047345,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22757757,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21451495,2.20E-06,0.22038069,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22757757,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21451495,300,0.22038069,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22754593,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21443957,2.20E-06,0.22035288,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22754593,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21443957,300,0.22035288,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.227508,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21434923,2.20E-06,0.22031952,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.227508,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21434923,300,0.22031952,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2274625,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21424098,2.20E-06,0.22027952,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2274625,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21424098,300,0.22027952,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22740794,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21411132,2.20E-06,0.22023154,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22740794,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21411132,300,0.22023154,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22734252,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21407246,2.20E-06,0.22017402,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22734252,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21407246,300,0.22017402,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22726411,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21402585,2.20E-06,0.22010505,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22726411,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21402585,300,0.22010505,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22717012,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21396997,2.20E-06,0.22002238,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22717012,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21396997,300,0.22002238,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2270575,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21390298,2.20E-06,0.21992331,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2270575,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21390298,300,0.21992331,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2269226,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21382267,2.20E-06,0.21989361,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2269226,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21382267,300,0.21989361,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22676106,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21372643,2.20E-06,0.21985798,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22676106,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21372643,300,0.21985798,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22671265,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21361113,2.20E-06,0.21981526,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22671265,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21361113,300,0.21981526,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2266546,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21357656,2.20E-06,0.21976403,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2266546,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21357656,300,0.21976403,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22658501,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21353511,2.20E-06,0.2197026,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22658501,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21353511,300,0.2197026,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22650159,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21348541,2.20E-06,0.21962896,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22650159,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21348541,300,0.21962896,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22647658,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21342581,2.20E-06,0.2195407,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22647658,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21342581,300,0.2195407,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22644658,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21335436,2.20E-06,0.21943493,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22644658,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21335436,300,0.21943493,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22641059,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21326873,2.20E-06,0.21930823,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22641059,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21326873,300,0.21930823,300
