N1_contact TotalCurrent(n252_TLPn252_des) X,N1_contact TotalCurrent(n252_TLPn252_des) Y,N1_contact TotalCurrent(n253_TLPn253_des) X,N1_contact TotalCurrent(n253_TLPn253_des) Y,N1_contact TotalCurrent(n254_TLPn254_des) X,N1_contact TotalCurrent(n254_TLPn254_des) Y,N1_contact TotalCurrent(n255_TLPn255_des) X,N1_contact TotalCurrent(n255_TLPn255_des) Y,N1_contact TotalCurrent(n256_TLPn256_des) X,N1_contact TotalCurrent(n256_TLPn256_des) Y,N1_contact TotalCurrent(n257_TLPn257_des) X,N1_contact TotalCurrent(n257_TLPn257_des) Y,N1_contact TotalCurrent(n258_TLPn258_des) X,N1_contact TotalCurrent(n258_TLPn258_des) Y,N1_contact TotalCurrent(n300_TLPn300_des) X,N1_contact TotalCurrent(n300_TLPn300_des) Y,N1_contact TotalCurrent(n313_TLPn313_des) X,N1_contact TotalCurrent(n313_TLPn313_des) Y,N1_contact TotalCurrent(n326_TLPn326_des) X,N1_contact TotalCurrent(n326_TLPn326_des) Y,N1_contact TotalCurrent(n339_TLPn339_des) X,N1_contact TotalCurrent(n339_TLPn339_des) Y,N1_contact TotalCurrent(n352_TLPn352_des) X,N1_contact TotalCurrent(n352_TLPn352_des) Y,N1_contact TotalCurrent(n365_TLPn365_des) X,N1_contact TotalCurrent(n365_TLPn365_des) Y,N1_contact TotalCurrent(n378_TLPn378_des) X,N1_contact TotalCurrent(n378_TLPn378_des) Y,N1_contact TotalCurrent(n391_TLPn391_des) X,N1_contact TotalCurrent(n391_TLPn391_des) Y,N1_contact TotalCurrent(n404_TLPn404_des) X,N1_contact TotalCurrent(n404_TLPn404_des) Y,N1_contact TotalCurrent(n417_TLPn417_des) X,N1_contact TotalCurrent(n417_TLPn417_des) Y,N1_contact TotalCurrent(n430_TLPn430_des) X,N1_contact TotalCurrent(n430_TLPn430_des) Y,N1_contact TotalCurrent(n443_TLPn443_des) X,N1_contact TotalCurrent(n443_TLPn443_des) Y,N1_contact TotalCurrent(n456_TLPn456_des) X,N1_contact TotalCurrent(n456_TLPn456_des) Y,N1_contact TotalCurrent(n469_TLPn469_des) X,N1_contact TotalCurrent(n469_TLPn469_des) Y,N1_contact TotalCurrent(n482_TLPn482_des) X,N1_contact TotalCurrent(n482_TLPn482_des) Y,N1_contact TotalCurrent(n495_TLPn495_des) X,N1_contact TotalCurrent(n495_TLPn495_des) Y,N1_contact TotalCurrent(n508_TLPn508_des) X,N1_contact TotalCurrent(n508_TLPn508_des) Y,N1_contact TotalCurrent(n521_TLPn521_des) X,N1_contact TotalCurrent(n521_TLPn521_des) Y,N1_contact TotalCurrent(n534_TLPn534_des) X,N1_contact TotalCurrent(n534_TLPn534_des) Y,Tmax(n252_TLPn252_des) X,Tmax(n252_TLPn252_des) Y,Tmax(n253_TLPn253_des) X,Tmax(n253_TLPn253_des) Y,Tmax(n254_TLPn254_des) X,Tmax(n254_TLPn254_des) Y,Tmax(n255_TLPn255_des) X,Tmax(n255_TLPn255_des) Y,Tmax(n256_TLPn256_des) X,Tmax(n256_TLPn256_des) Y,Tmax(n257_TLPn257_des) X,Tmax(n257_TLPn257_des) Y,Tmax(n258_TLPn258_des) X,Tmax(n258_TLPn258_des) Y,Tmax(n300_TLPn300_des) X,Tmax(n300_TLPn300_des) Y,Tmax(n313_TLPn313_des) X,Tmax(n313_TLPn313_des) Y,Tmax(n326_TLPn326_des) X,Tmax(n326_TLPn326_des) Y,Tmax(n339_TLPn339_des) X,Tmax(n339_TLPn339_des) Y,Tmax(n352_TLPn352_des) X,Tmax(n352_TLPn352_des) Y,Tmax(n365_TLPn365_des) X,Tmax(n365_TLPn365_des) Y,Tmax(n378_TLPn378_des) X,Tmax(n378_TLPn378_des) Y,Tmax(n391_TLPn391_des) X,Tmax(n391_TLPn391_des) Y,Tmax(n404_TLPn404_des) X,Tmax(n404_TLPn404_des) Y,Tmax(n417_TLPn417_des) X,Tmax(n417_TLPn417_des) Y,Tmax(n430_TLPn430_des) X,Tmax(n430_TLPn430_des) Y,Tmax(n443_TLPn443_des) X,Tmax(n443_TLPn443_des) Y,Tmax(n456_TLPn456_des) X,Tmax(n456_TLPn456_des) Y,Tmax(n469_TLPn469_des) X,Tmax(n469_TLPn469_des) Y,Tmax(n482_TLPn482_des) X,Tmax(n482_TLPn482_des) Y,Tmax(n495_TLPn495_des) X,Tmax(n495_TLPn495_des) Y,Tmax(n508_TLPn508_des) X,Tmax(n508_TLPn508_des) Y,Tmax(n521_TLPn521_des) X,Tmax(n521_TLPn521_des) Y,Tmax(n534_TLPn534_des) X,Tmax(n534_TLPn534_des) Y
-,-,-,-,-,-,-,-,-,-,-,-,0.55170201,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55007482,2.10E-06,0.58692506,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.55170201,960.9734,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55007482,965.12019,0.58692506,967.6269
-,-,-,-,-,-,-,-,-,-,-,-,0.55127992,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5496243,2.10E-06,0.58641469,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.55127992,960.99028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5496243,965.13756,0.58641469,967.64625
-,-,-,-,-,-,-,-,-,-,-,-,0.55077375,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54908418,2.10E-06,0.5858028,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.55077375,961.01051,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54908418,965.15838,0.5858028,967.66944
-,-,-,-,-,-,-,-,-,-,-,-,0.55016692,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54843681,2.10E-06,0.58506934,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.55016692,961.03475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54843681,965.18334,0.58506934,967.69722
-,-,-,-,-,-,-,-,-,-,-,-,0.54943965,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54766107,2.10E-06,0.58419034,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54943965,961.0638,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54766107,965.21323,0.58419034,967.73051
-,-,-,-,-,-,-,-,-,-,-,-,0.54922158,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54673179,2.10E-06,0.58313722,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54922158,961.07251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54673179,965.24903,0.58313722,967.77036
-,-,-,-,-,-,-,-,-,-,-,-,0.54895999,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54561899,2.10E-06,0.58282149,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54895999,961.08295,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54561899,965.29188,0.58282149,967.78231
-,-,-,-,-,-,-,-,-,-,-,-,0.54864624,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54553559,2.10E-06,0.58244275,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54864624,961.09548,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54553559,965.2951,0.58244275,967.79664
-,-,-,-,-,-,-,-,-,-,-,-,0.54826997,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5454355,2.10E-06,0.58198853,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54826997,961.1105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5454355,965.29895,0.58198853,967.81381
-,-,-,-,-,-,-,-,-,-,-,-,0.5478188,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54531542,2.10E-06,0.5814439,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.5478188,961.1285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54531542,965.30358,0.5814439,967.8344
-,-,-,-,-,-,-,-,-,-,-,-,0.54727791,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54517134,2.10E-06,0.58079098,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54727791,961.15008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54517134,965.30913,0.58079098,967.85907
-,-,-,-,-,-,-,-,-,-,-,-,0.54662961,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54499848,2.10E-06,0.58059519,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54662961,961.17594,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54499848,965.31578,0.58059519,967.86647
-,-,-,-,-,-,-,-,-,-,-,-,0.54585273,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54479112,2.10E-06,0.58036031,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54585273,961.20693,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54479112,965.32377,0.58036031,967.87535
-,-,-,-,-,-,-,-,-,-,-,-,0.54492207,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5445424,2.10E-06,0.58007854,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54492207,961.24403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5445424,965.33334,0.58007854,967.88599
-,-,-,-,-,-,-,-,-,-,-,-,0.54380754,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54424409,2.10E-06,0.57974059,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54380754,961.28844,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54424409,965.34482,0.57974059,967.89875
-,-,-,-,-,-,-,-,-,-,-,-,0.54247341,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54415462,2.10E-06,0.57933529,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54247341,961.34159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54415462,965.34827,0.57933529,967.91406
-,-,-,-,-,-,-,-,-,-,-,-,0.54207355,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54404728,2.10E-06,0.57884929,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54207355,961.35752,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54404728,965.3524,0.57884929,967.9324
-,-,-,-,-,-,-,-,-,-,-,-,0.54159404,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54391849,2.10E-06,0.57826661,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54159404,961.37661,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54391849,965.35736,0.57826661,967.95439
-,-,-,-,-,-,-,-,-,-,-,-,0.54101919,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54376399,2.10E-06,0.57756817,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54101919,961.3995,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54376399,965.3633,0.57756817,967.98073
-,-,-,-,-,-,-,-,-,-,-,-,0.54033024,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54357865,2.10E-06,0.57673114,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54033024,961.42692,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54357865,965.37044,0.57673114,968.01229
-,-,-,-,-,-,-,-,-,-,-,-,0.54012367,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54335633,2.10E-06,0.57648017,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.54012367,961.43514,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54335633,965.37899,0.57648017,968.02176
-,-,-,-,-,-,-,-,-,-,-,-,0.53987588,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54308968,2.10E-06,0.57617911,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53987588,961.445,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54308968,965.38925,0.57617911,968.03311
-,-,-,-,-,-,-,-,-,-,-,-,0.53957867,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5427699,2.10E-06,0.57581801,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53957867,961.45683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5427699,965.40156,0.57581801,968.04672
-,-,-,-,-,-,-,-,-,-,-,-,0.53922225,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54238644,2.10E-06,0.57538497,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53922225,961.47101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54238644,965.41631,0.57538497,968.06303
-,-,-,-,-,-,-,-,-,-,-,-,0.53879488,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5419267,2.10E-06,0.57486575,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53879488,961.48801,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5419267,965.43399,0.57486575,968.08259
-,-,-,-,-,-,-,-,-,-,-,-,0.53866672,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54137559,2.10E-06,0.57424329,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53866672,961.49311,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54137559,965.45519,0.57424329,968.10603
-,-,-,-,-,-,-,-,-,-,-,-,0.53851296,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54071512,2.10E-06,0.57349723,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53851296,961.49923,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54071512,965.48059,0.57349723,968.13411
-,-,-,-,-,-,-,-,-,-,-,-,0.5383285,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53992378,2.10E-06,0.57260326,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.5383285,961.50657,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53992378,965.51101,0.57260326,968.16775
-,-,-,-,-,-,-,-,-,-,-,-,0.53810724,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53897594,2.10E-06,0.57233523,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53810724,961.51537,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53897594,965.54745,0.57233523,968.17783
-,-,-,-,-,-,-,-,-,-,-,-,0.53784186,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53784109,2.10E-06,0.57201372,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53784186,961.52592,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53784109,965.59106,0.57201372,968.18993
-,-,-,-,-,-,-,-,-,-,-,-,0.5375236,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53648295,2.10E-06,0.57162811,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.5375236,961.53858,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53648295,965.64325,0.57162811,968.20443
-,-,-,-,-,-,-,-,-,-,-,-,0.53714195,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53485852,2.10E-06,0.57116571,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53714195,961.55375,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53485852,965.70564,0.57116571,968.22181
-,-,-,-,-,-,-,-,-,-,-,-,0.53668439,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5329169,2.10E-06,0.57061132,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53668439,961.57194,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5329169,965.78019,0.57061132,968.24265
-,-,-,-,-,-,-,-,-,-,-,-,0.53613589,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53233528,2.10E-06,0.56994677,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53613589,961.59374,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53233528,965.80253,0.56994677,968.26762
-,-,-,-,-,-,-,-,-,-,-,-,0.53547853,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53163816,2.10E-06,0.56915037,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53547853,961.61987,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53163816,965.82929,0.56915037,968.29754
-,-,-,-,-,-,-,-,-,-,-,-,0.53469092,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53080298,2.10E-06,0.56819621,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53469092,961.65116,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53080298,965.86135,0.56819621,968.33336
-,-,-,-,-,-,-,-,-,-,-,-,0.53374754,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52980284,2.10E-06,0.56705341,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53374754,961.68864,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52980284,965.89973,0.56705341,968.37625
-,-,-,-,-,-,-,-,-,-,-,-,0.53261802,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52860569,2.10E-06,0.56568522,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53261802,961.7335,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52860569,965.94566,0.56568522,968.42757
-,-,-,-,-,-,-,-,-,-,-,-,0.53227946,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52717347,2.10E-06,0.56527513,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53227946,961.74695,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52717347,966.00061,0.56527513,968.44295
-,-,-,-,-,-,-,-,-,-,-,-,0.53187346,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52674433,2.10E-06,0.56478334,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53187346,961.76307,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52674433,966.01708,0.56478334,968.46139
-,-,-,-,-,-,-,-,-,-,-,-,0.53138668,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52622982,2.10E-06,0.5641937,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53138668,961.7824,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52622982,966.03682,0.5641937,968.48349
-,-,-,-,-,-,-,-,-,-,-,-,0.53080322,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52561318,2.10E-06,0.56348696,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53080322,961.80556,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52561318,966.06047,0.56348696,968.50997
-,-,-,-,-,-,-,-,-,-,-,-,0.53010404,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52487437,2.10E-06,0.56264011,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.53010404,961.83331,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52487437,966.08881,0.56264011,968.54169
-,-,-,-,-,-,-,-,-,-,-,-,0.52926645,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52398951,2.10E-06,0.56162569,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.52926645,961.86655,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52398951,966.12275,0.56162569,968.57967
-,-,-,-,-,-,-,-,-,-,-,-,0.5282634,2.00E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52293013,2.10E-06,0.56132158,2.20E-06,-,-,-,-,-,-,-,-,-,-,-,-,0.5282634,961.90635,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52293013,966.16338,0.56132158,968.59106
