N1_contact TotalCurrent(n101_TLPn101_des) X,N1_contact TotalCurrent(n101_TLPn101_des) Y,N1_contact TotalCurrent(n102_TLPn102_des) X,N1_contact TotalCurrent(n102_TLPn102_des) Y,N1_contact TotalCurrent(n103_TLPn103_des) X,N1_contact TotalCurrent(n103_TLPn103_des) Y,N1_contact TotalCurrent(n104_TLPn104_des) X,N1_contact TotalCurrent(n104_TLPn104_des) Y,N1_contact TotalCurrent(n105_TLPn105_des) X,N1_contact TotalCurrent(n105_TLPn105_des) Y,N1_contact TotalCurrent(n106_TLPn106_des) X,N1_contact TotalCurrent(n106_TLPn106_des) Y,N1_contact TotalCurrent(n107_TLPn107_des) X,N1_contact TotalCurrent(n107_TLPn107_des) Y,N1_contact TotalCurrent(n108_TLPn108_des) X,N1_contact TotalCurrent(n108_TLPn108_des) Y,N1_contact TotalCurrent(n109_TLPn109_des) X,N1_contact TotalCurrent(n109_TLPn109_des) Y,N1_contact TotalCurrent(n298_TLPn298_des) X,N1_contact TotalCurrent(n298_TLPn298_des) Y,N1_contact TotalCurrent(n311_TLPn311_des) X,N1_contact TotalCurrent(n311_TLPn311_des) Y,N1_contact TotalCurrent(n324_TLPn324_des) X,N1_contact TotalCurrent(n324_TLPn324_des) Y,N1_contact TotalCurrent(n337_TLPn337_des) X,N1_contact TotalCurrent(n337_TLPn337_des) Y,N1_contact TotalCurrent(n350_TLPn350_des) X,N1_contact TotalCurrent(n350_TLPn350_des) Y,N1_contact TotalCurrent(n363_TLPn363_des) X,N1_contact TotalCurrent(n363_TLPn363_des) Y,N1_contact TotalCurrent(n376_TLPn376_des) X,N1_contact TotalCurrent(n376_TLPn376_des) Y,N1_contact TotalCurrent(n389_TLPn389_des) X,N1_contact TotalCurrent(n389_TLPn389_des) Y,N1_contact TotalCurrent(n402_TLPn402_des) X,N1_contact TotalCurrent(n402_TLPn402_des) Y,N1_contact TotalCurrent(n415_TLPn415_des) X,N1_contact TotalCurrent(n415_TLPn415_des) Y,N1_contact TotalCurrent(n428_TLPn428_des) X,N1_contact TotalCurrent(n428_TLPn428_des) Y,N1_contact TotalCurrent(n441_TLPn441_des) X,N1_contact TotalCurrent(n441_TLPn441_des) Y,N1_contact TotalCurrent(n454_TLPn454_des) X,N1_contact TotalCurrent(n454_TLPn454_des) Y,N1_contact TotalCurrent(n467_TLPn467_des) X,N1_contact TotalCurrent(n467_TLPn467_des) Y,N1_contact TotalCurrent(n480_TLPn480_des) X,N1_contact TotalCurrent(n480_TLPn480_des) Y,N1_contact TotalCurrent(n493_TLPn493_des) X,N1_contact TotalCurrent(n493_TLPn493_des) Y,N1_contact TotalCurrent(n506_TLPn506_des) X,N1_contact TotalCurrent(n506_TLPn506_des) Y,N1_contact TotalCurrent(n519_TLPn519_des) X,N1_contact TotalCurrent(n519_TLPn519_des) Y,N1_contact TotalCurrent(n532_TLPn532_des) X,N1_contact TotalCurrent(n532_TLPn532_des) Y,N1_contact TotalCurrent(n545_TLPn545_des) X,N1_contact TotalCurrent(n545_TLPn545_des) Y,N1_contact TotalCurrent(n558_TLPn558_des) X,N1_contact TotalCurrent(n558_TLPn558_des) Y,N1_contact TotalCurrent(n571_TLPn571_des) X,N1_contact TotalCurrent(n571_TLPn571_des) Y,N1_contact TotalCurrent(n584_TLPn584_des) X,N1_contact TotalCurrent(n584_TLPn584_des) Y,N1_contact Temperature(n101_TLPn101_des) X,N1_contact Temperature(n101_TLPn101_des) Y,N1_contact Temperature(n102_TLPn102_des) X,N1_contact Temperature(n102_TLPn102_des) Y,N1_contact Temperature(n103_TLPn103_des) X,N1_contact Temperature(n103_TLPn103_des) Y,N1_contact Temperature(n104_TLPn104_des) X,N1_contact Temperature(n104_TLPn104_des) Y,N1_contact Temperature(n105_TLPn105_des) X,N1_contact Temperature(n105_TLPn105_des) Y,N1_contact Temperature(n106_TLPn106_des) X,N1_contact Temperature(n106_TLPn106_des) Y,N1_contact Temperature(n107_TLPn107_des) X,N1_contact Temperature(n107_TLPn107_des) Y,N1_contact Temperature(n108_TLPn108_des) X,N1_contact Temperature(n108_TLPn108_des) Y,N1_contact Temperature(n109_TLPn109_des) X,N1_contact Temperature(n109_TLPn109_des) Y,N1_contact Temperature(n298_TLPn298_des) X,N1_contact Temperature(n298_TLPn298_des) Y,N1_contact Temperature(n311_TLPn311_des) X,N1_contact Temperature(n311_TLPn311_des) Y,N1_contact Temperature(n324_TLPn324_des) X,N1_contact Temperature(n324_TLPn324_des) Y,N1_contact Temperature(n337_TLPn337_des) X,N1_contact Temperature(n337_TLPn337_des) Y,N1_contact Temperature(n350_TLPn350_des) X,N1_contact Temperature(n350_TLPn350_des) Y,N1_contact Temperature(n363_TLPn363_des) X,N1_contact Temperature(n363_TLPn363_des) Y,N1_contact Temperature(n376_TLPn376_des) X,N1_contact Temperature(n376_TLPn376_des) Y,N1_contact Temperature(n389_TLPn389_des) X,N1_contact Temperature(n389_TLPn389_des) Y,N1_contact Temperature(n402_TLPn402_des) X,N1_contact Temperature(n402_TLPn402_des) Y,N1_contact Temperature(n415_TLPn415_des) X,N1_contact Temperature(n415_TLPn415_des) Y,N1_contact Temperature(n428_TLPn428_des) X,N1_contact Temperature(n428_TLPn428_des) Y,N1_contact Temperature(n441_TLPn441_des) X,N1_contact Temperature(n441_TLPn441_des) Y,N1_contact Temperature(n454_TLPn454_des) X,N1_contact Temperature(n454_TLPn454_des) Y,N1_contact Temperature(n467_TLPn467_des) X,N1_contact Temperature(n467_TLPn467_des) Y,N1_contact Temperature(n480_TLPn480_des) X,N1_contact Temperature(n480_TLPn480_des) Y,N1_contact Temperature(n493_TLPn493_des) X,N1_contact Temperature(n493_TLPn493_des) Y,N1_contact Temperature(n506_TLPn506_des) X,N1_contact Temperature(n506_TLPn506_des) Y,N1_contact Temperature(n519_TLPn519_des) X,N1_contact Temperature(n519_TLPn519_des) Y,N1_contact Temperature(n532_TLPn532_des) X,N1_contact Temperature(n532_TLPn532_des) Y,N1_contact Temperature(n545_TLPn545_des) X,N1_contact Temperature(n545_TLPn545_des) Y,N1_contact Temperature(n558_TLPn558_des) X,N1_contact Temperature(n558_TLPn558_des) Y,N1_contact Temperature(n571_TLPn571_des) X,N1_contact Temperature(n571_TLPn571_des) Y,N1_contact Temperature(n584_TLPn584_des) X,N1_contact Temperature(n584_TLPn584_des) Y
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24292376,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14809164,2.50E-06,0.21804933,2.60E-06,0.24177759,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24292376,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14809164,300,0.21804933,300,0.24177759,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24272252,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14778591,2.50E-06,0.2162322,2.60E-06,0.24158435,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24272252,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14778591,300,0.2162322,300,0.24158435,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24248171,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21411223,2.60E-06,0.24135308,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24248171,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21411223,300,0.24135308,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2421937,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21165123,2.60E-06,0.24107645,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2421937,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21165123,300,0.24107645,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24210744,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20881055,2.60E-06,0.24099359,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24210744,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20881055,300,0.24099359,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24200406,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20555285,2.60E-06,0.24089429,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24200406,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20555285,300,0.24089429,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24188019,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20184414,2.60E-06,0.24077529,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24188019,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20184414,300,0.24077529,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2417318,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19765636,2.60E-06,0.24063272,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2417318,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19765636,300,0.24063272,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24155409,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19297003,2.60E-06,0.24046198,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24155409,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19297003,300,0.24046198,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24134137,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.18777698,2.60E-06,0.24025758,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24134137,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.18777698,300,0.24025758,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24108687,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.18208257,2.60E-06,0.240013,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24108687,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.18208257,300,0.240013,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24078254,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17590732,2.60E-06,0.2397205,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24078254,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17590732,300,0.2397205,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2404189,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16928731,2.60E-06,0.23937092,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2404189,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16928731,300,0.23937092,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24031004,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16227341,2.60E-06,0.23895348,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24031004,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16227341,300,0.23895348,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24017962,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.15492931,2.60E-06,0.23845547,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24017962,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.15492931,300,0.23845547,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24002341,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14732843,2.60E-06,0.23786202,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24002341,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14732843,300,0.23786202,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23983637,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1398149,2.60E-06,0.23715579,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23983637,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1398149,300,0.23715579,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2396125,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23694485,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2396125,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23694485,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2393447,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23669249,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2393447,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23669249,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2392645,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23639074,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2392645,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23639074,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23916836,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2360302,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23916836,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2360302,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23905315,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23592228,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23905315,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23592228,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23891513,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23579297,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23891513,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23579297,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23874983,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2356381,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23874983,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2356381,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23855192,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23545266,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23855192,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23545266,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23849262,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23523073,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23849262,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23523073,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23842152,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23496525,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23842152,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23496525,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23833629,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23488573,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23833629,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23488573,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23823414,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23479043,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23823414,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23479043,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23811174,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23467622,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23811174,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23467622,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2379651,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2345394,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2379651,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2345394,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23778951,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23437554,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23778951,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23437554,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23757932,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23417936,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23757932,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23417936,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23732785,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23394462,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23732785,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23394462,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23702716,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23366387,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23702716,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23366387,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23666788,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23332834,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23666788,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23332834,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23656033,2.80E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2332279,2.70E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23656033,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2332279,300
